##
## assembly : /home/cs02gl/blobtools/hypho_ge_1k/hypho_platanus_gapcloser_sorted_ge_1k.fasta
## bam0 : /home/cs02gl/blobtools/hypho/hiseq_ge_1k.bam
## tax0 : /home/cs02gl/blobtools/hypho_ge_1k/hypho_ge_1k_vs_nt_trans_mito_1e-10.megablast
## nodesDB : ../data/nodesDB.txt
## taxrule : bestsum
##
# name	length	GC	N	bam0	species.t	species.s	species.c	species.hits
scaffold42424_cov642	2103	0.4988	0	602.82596291	no-hit	0.0	None	tax0=no-hit:0.0;
scaffold17497_cov341	2102	0.5124	0	509.151760228	no-hit	0.0	None	tax0=no-hit:0.0;
scaffold2957_cov376	2100	0.4838	0	360.952380952	no-hit	0.0	None	tax0=no-hit:0.0;
scaffold29867_cov436	2099	0.4917	0	651.431634111	no-hit	0.0	None	tax0=no-hit:0.0;
scaffold857_cov328	2098	0.499	0	304.537178265	Hyphochytrium catenoides	521.0	0	tax0=Hyphochytrium catenoides:521.0;
scaffold584_cov326	2095	0.4692	0	319.592840095	Hyphochytrium catenoides	298.0	0	tax0=Hyphochytrium catenoides:298.0;
scaffold20462_cov312	2095	0.4802	0	297.248210024	no-hit	0.0	None	tax0=no-hit:0.0;
scaffold8972_cov262	2094	0.4417	0	294.750238777	no-hit	0.0	None	tax0=no-hit:0.0;
scaffold14160_cov308	2094	0.4951	48	368.758553275	no-hit	0.0	None	tax0=no-hit:0.0;
scaffold27475_cov302	2092	0.4957	0	413.860898662	no-hit	0.0	None	tax0=no-hit:0.0;
scaffold12275_cov482	2089	0.5035	101	522.883802817	no-hit	0.0	None	tax0=no-hit:0.0;
scaffold10330_cov244	2088	0.5307	0	255.887931034	Hyphochytrium catenoides	1720.0	0	tax0=Hyphochytrium catenoides:1720.0;
scaffold4284_cov312	2086	0.4928	0	4445.69127517	Hyphochytrium catenoides	1181.9	0	tax0=Hyphochytrium catenoides:1181.9;
scaffold440_cov297	2086	0.4895	0	307.819271333	Hyphochytrium catenoides	778.0	0	tax0=Hyphochytrium catenoides:778.0;
scaffold492_cov577	2083	0.4825	0	578.800288046	Hyphochytrium catenoides	257.0	0	tax0=Hyphochytrium catenoides:257.0;
scaffold5844_cov313	2082	0.4549	0	485.736311239	Hyphochytrium catenoides	844.0	0	tax0=Hyphochytrium catenoides:844.0;
scaffold8257_cov336	2081	0.494	0	328.461797213	Hyphochytrium catenoides	457.0	0	tax0=Hyphochytrium catenoides:457.0;
scaffold16576_cov458	2080	0.5263	62	442.847869177	Hyphochytrium catenoides	981.0	0	tax0=Hyphochytrium catenoides:981.0;
scaffold14207_cov331	2079	0.4873	0	323.558441558	no-hit	0.0	None	tax0=no-hit:0.0;
scaffold17367_cov427	2078	0.4793	0	420.705004812	Hyphochytrium catenoides	497.0	0	tax0=Hyphochytrium catenoides:497.0;
scaffold19426_cov481	2077	0.5181	0	924.838709677	Hyphochytrium catenoides	589.0	0	tax0=Hyphochytrium catenoides:589.0;
scaffold41612_cov458	2075	0.4959	0	431.227951807	no-hit	0.0	None	tax0=no-hit:0.0;
scaffold1263_cov317	2074	0.4807	0	314.976856316	Hyphochytrium catenoides	246.0	0	tax0=Hyphochytrium catenoides:246.0;
scaffold10839_cov304	2074	0.4811	114	331.08877551	no-hit	0.0	None	tax0=no-hit:0.0;
scaffold31811_cov306	2074	0.501	2	287.05453668	no-hit	0.0	None	tax0=no-hit:0.0;
scaffold42303_cov798	2073	0.4863	0	753.998070429	no-hit	0.0	None	tax0=no-hit:0.0;
scaffold3357_cov321	2071	0.4616	0	309.501690005	no-hit	0.0	None	tax0=no-hit:0.0;
scaffold10288_cov348	2069	0.5317	0	345.71242146	no-hit	0.0	None	tax0=no-hit:0.0;
scaffold5728_cov264	2069	0.4819	0	279.469308845	no-hit	0.0	None	tax0=no-hit:0.0;
scaffold22118_cov297	2067	0.4852	0	278.352685051	Hyphochytrium catenoides	1940.0	0	tax0=Hyphochytrium catenoides:1940.0;
scaffold3876_cov556	2066	0.4864	0	657.516456922	no-hit	0.0	None	tax0=no-hit:0.0;
scaffold41903_cov354	2066	0.5202	34	363.44242126	no-hit	0.0	None	tax0=no-hit:0.0;
scaffold25502_cov373	2066	0.4753	0	361.944336883	no-hit	0.0	None	tax0=no-hit:0.0;
scaffold26424_cov344	2066	0.4923	0	322.845111326	no-hit	0.0	None	tax0=no-hit:0.0;
scaffold20386_cov306	2065	0.5036	0	1381.77142857	no-hit	0.0	None	tax0=no-hit:0.0;
scaffold21887_cov292	2062	0.4748	0	259.729873909	no-hit	0.0	None	tax0=no-hit:0.0;
scaffold50273_cov2630	2062	0.4971	0	2410.88215325	Hyphochytrium catenoides	1975.0	0	tax0=Hyphochytrium catenoides:1975.0;
scaffold7804_cov365	2062	0.4859	0	1744.51988361	no-hit	0.0	None	tax0=no-hit:0.0;
scaffold41659_cov821	2062	0.4725	96	847.424720244	no-hit	0.0	None	tax0=no-hit:0.0;
scaffold38316_cov360	2062	0.5102	0	464.291949564	no-hit	0.0	None	tax0=no-hit:0.0;
scaffold15290_cov466	2060	0.5204	0	489.609223301	no-hit	0.0	None	tax0=no-hit:0.0;
scaffold6529_cov355	2059	0.4424	0	673.051481302	no-hit	0.0	None	tax0=no-hit:0.0;
scaffold20690_cov291	2058	0.4412	0	274.360058309	no-hit	0.0	None	tax0=no-hit:0.0;
scaffold4451_cov266	2054	0.5063	0	254.47322298	no-hit	0.0	None	tax0=no-hit:0.0;
scaffold46606_cov877	2054	0.5131	0	835.32083739	no-hit	0.0	None	tax0=no-hit:0.0;
scaffold11478_cov384	2053	0.489	0	387.868485144	Hyphochytrium catenoides	977.0	0	tax0=Hyphochytrium catenoides:977.0;
scaffold4922_cov332	2052	0.5015	0	464.692007797	no-hit	0.0	None	tax0=no-hit:0.0;
scaffold12936_cov343	2052	0.5331	0	1701.72563353	no-hit	0.0	None	tax0=no-hit:0.0;
scaffold7043_cov368	2052	0.5084	99	383.434715822	Hyphochytrium catenoides	879.0	0	tax0=Hyphochytrium catenoides:879.0;
scaffold9511_cov442	2052	0.4912	57	586.317794486	no-hit	0.0	None	tax0=no-hit:0.0;
scaffold12222_cov384	2047	0.512	0	670.752808989	no-hit	0.0	None	tax0=no-hit:0.0;
scaffold29837_cov407	2045	0.4822	0	380.674327628	no-hit	0.0	None	tax0=no-hit:0.0;
scaffold12648_cov266	2045	0.4602	33	303.055168986	no-hit	0.0	None	tax0=no-hit:0.0;
scaffold15142_cov316	2044	0.4863	0	511.809686888	Hyphochytrium catenoides	787.0	0	tax0=Hyphochytrium catenoides:787.0;
scaffold10890_cov307	2043	0.4758	0	297.535976505	no-hit	0.0	None	tax0=no-hit:0.0;
scaffold7006_cov411	2042	0.4598	0	901.412340842	no-hit	0.0	None	tax0=no-hit:0.0;
scaffold4753_cov325	2042	0.4505	0	1620.14838394	Hyphochytrium catenoides	1009.0	0	tax0=Hyphochytrium catenoides:1009.0;
scaffold352_cov315	2040	0.4858	0	291.083823529	no-hit	0.0	None	tax0=no-hit:0.0;
scaffold1046_cov414	2039	0.5027	0	420.394801373	no-hit	0.0	None	tax0=no-hit:0.0;
scaffold2493_cov283	2037	0.4777	0	343.515463918	Hyphochytrium catenoides	235.0	0	tax0=Hyphochytrium catenoides:235.0;
scaffold2665_cov328	2036	0.5057	17	482.633977216	Hyphochytrium catenoides	689.4	0	tax0=Hyphochytrium catenoides:689.4;
scaffold36012_cov345	2036	0.5079	0	370.964145383	no-hit	0.0	None	tax0=no-hit:0.0;
scaffold6906_cov310	2035	0.493	49	323.895266868	no-hit	0.0	None	tax0=no-hit:0.0;
scaffold24756_cov292	2034	0.4696	62	292.78346856	no-hit	0.0	None	tax0=no-hit:0.0;
scaffold16182_cov317	2034	0.4454	0	285.995083579	no-hit	0.0	None	tax0=no-hit:0.0;
scaffold46671_cov673	2033	0.5057	0	651.516478111	Hyphochytrium catenoides	1384.0	0	tax0=Hyphochytrium catenoides:1384.0;
scaffold2740_cov559	2032	0.4656	0	3636.18454724	Hyphochytrium catenoides	1048.0	0	tax0=Hyphochytrium catenoides:1048.0;
scaffold13971_cov266	2031	0.4912	52	422.984335523	no-hit	0.0	None	tax0=no-hit:0.0;
scaffold10045_cov359	2031	0.5069	1	388.819211823	no-hit	0.0	None	tax0=no-hit:0.0;
scaffold13636_cov295	2030	0.4837	0	348.87635468	no-hit	0.0	None	tax0=no-hit:0.0;
scaffold12184_cov413	2030	0.4862	0	451.67635468	no-hit	0.0	None	tax0=no-hit:0.0;
scaffold30560_cov311	2029	0.483	0	285.974371612	no-hit	0.0	None	tax0=no-hit:0.0;
scaffold42498_cov673	2029	0.5214	0	653.094627896	no-hit	0.0	None	tax0=no-hit:0.0;
scaffold21112_cov290	2029	0.5126	49	286.952020202	Hyphochytrium catenoides	394.0	0	tax0=Hyphochytrium catenoides:394.0;
scaffold13603_cov358	2029	0.514	0	604.779201577	no-hit	0.0	None	tax0=no-hit:0.0;
scaffold533_cov310	2027	0.5005	83	401.998971193	no-hit	0.0	None	tax0=no-hit:0.0;
scaffold6075_cov339	2026	0.5069	0	576.970384995	Hyphochytrium catenoides	1723.0	0	tax0=Hyphochytrium catenoides:1723.0;
scaffold24934_cov297	2026	0.4576	0	276.654491609	no-hit	0.0	None	tax0=no-hit:0.0;
scaffold43637_cov752	2026	0.5138	0	710.17769003	no-hit	0.0	None	tax0=no-hit:0.0;
scaffold5628_cov328	2026	0.4719	0	339.386475814	no-hit	0.0	None	tax0=no-hit:0.0;
scaffold8319_cov316	2024	0.5025	0	298.969367589	no-hit	0.0	None	tax0=no-hit:0.0;
scaffold906_cov308	2023	0.5033	38	576.755163728	no-hit	0.0	None	tax0=no-hit:0.0;
scaffold4076_cov354	2023	0.5116	0	435.697478992	Hyphochytrium catenoides	865.0	0	tax0=Hyphochytrium catenoides:865.0;
scaffold15082_cov464	2022	0.4639	0	459.931750742	no-hit	0.0	None	tax0=no-hit:0.0;
scaffold13679_cov278	2020	0.4752	0	559.257920792	Hyphochytrium catenoides	672.0	0	tax0=Hyphochytrium catenoides:672.0;
scaffold34026_cov270	2020	0.4871	0	241.892574257	Hyphochytrium catenoides	309.0	0	tax0=Hyphochytrium catenoides:309.0;
scaffold7002_cov290	2019	0.4666	0	279.464586429	no-hit	0.0	None	tax0=no-hit:0.0;
scaffold8767_cov284	2019	0.4477	0	644.987122338	no-hit	0.0	None	tax0=no-hit:0.0;
scaffold3425_cov330	2018	0.4777	0	1228.89791873	Hyphochytrium catenoides	159.0	0	tax0=Hyphochytrium catenoides:159.0;
scaffold24752_cov382	2015	0.4742	16	523.31815908	Hyphochytrium catenoides	450.0	0	tax0=Hyphochytrium catenoides:450.0;
scaffold22089_cov344	2014	0.4767	0	319.256206554	no-hit	0.0	None	tax0=no-hit:0.0;
scaffold3742_cov292	2013	0.4729	0	288.623944362	Hyphochytrium catenoides	818.0	0	tax0=Hyphochytrium catenoides:818.0;
scaffold47728_cov845	2013	0.4724	0	801.920019871	Hyphochytrium catenoides	1952.4	0	tax0=Hyphochytrium catenoides:1952.4;
scaffold624_cov313	2009	0.4888	0	298.68591339	no-hit	0.0	None	tax0=no-hit:0.0;
scaffold16568_cov446	2008	0.5069	43	660.678371501	no-hit	0.0	None	tax0=no-hit:0.0;
scaffold11288_cov378	2007	0.4579	0	532.995515695	Hyphochytrium catenoides	588.0	0	tax0=Hyphochytrium catenoides:588.0;
scaffold6851_cov260	2007	0.4618	95	251.968096234	no-hit	0.0	None	tax0=no-hit:0.0;
scaffold7337_cov360	2006	0.488	0	359.597706879	no-hit	0.0	None	tax0=no-hit:0.0;
scaffold10790_cov521	2006	0.4474	68	1710.39267286	no-hit	0.0	None	tax0=no-hit:0.0;
scaffold23842_cov313	2005	0.4983	0	304.954114713	no-hit	0.0	None	tax0=no-hit:0.0;
scaffold50040_cov658	2003	0.4883	0	587.745881178	no-hit	0.0	None	tax0=no-hit:0.0;
scaffold26787_cov478	2002	0.5015	0	567.832167832	no-hit	0.0	None	tax0=no-hit:0.0;
scaffold13979_cov440	2000	0.494	0	436.299	no-hit	0.0	None	tax0=no-hit:0.0;
scaffold2528_cov303	2000	0.5166	68	472.217391304	Hyphochytrium catenoides	2761.0	0	tax0=Hyphochytrium catenoides:2761.0;
scaffold4301_cov500	1999	0.4857	0	716.694847424	no-hit	0.0	None	tax0=no-hit:0.0;
scaffold2816_cov327	1997	0.4917	0	334.546319479	no-hit	0.0	None	tax0=no-hit:0.0;
scaffold2096_cov289	1995	0.4657	0	2420.67368421	no-hit	0.0	None	tax0=no-hit:0.0;
scaffold652_cov328	1994	0.492	0	477.373119358	Hyphochytrium catenoides	400.0	0	tax0=Hyphochytrium catenoides:400.0;
scaffold21154_cov251	1993	0.5053	0	245.861515304	no-hit	0.0	None	tax0=no-hit:0.0;
scaffold14025_cov261	1990	0.4908	91	261.952080042	Hyphochytrium catenoides	399.0	0	tax0=Hyphochytrium catenoides:399.0;
scaffold52946_cov2677	1990	0.5136	0	5169.97286432	no-hit	0.0	None	tax0=no-hit:0.0;
scaffold5003_cov292	1989	0.5132	25	336.239816701	Hyphochytrium catenoides	270.0	0	tax0=Hyphochytrium catenoides:270.0;
scaffold9152_cov667	1989	0.4857	0	648.817998994	no-hit	0.0	None	tax0=no-hit:0.0;
scaffold8039_cov338	1989	0.5183	46	331.607822954	no-hit	0.0	None	tax0=no-hit:0.0;
scaffold20930_cov336	1988	0.4789	0	408.273138833	no-hit	0.0	None	tax0=no-hit:0.0;
scaffold29511_cov333	1985	0.4534	0	345.189420655	Hyphochytrium catenoides	269.4	0	tax0=Hyphochytrium catenoides:269.4;
scaffold32528_cov339	1984	0.4743	0	1090.94405242	no-hit	0.0	None	tax0=no-hit:0.0;
scaffold3788_cov435	1982	0.504	0	591.598385469	Hyphochytrium catenoides	1906.0	0	tax0=Hyphochytrium catenoides:1906.0;
scaffold15930_cov471	1982	0.4849	0	526.224520686	Hyphochytrium catenoides	671.0	0	tax0=Hyphochytrium catenoides:671.0;
scaffold16382_cov360	1978	0.5025	0	552.360465116	Hyphochytrium catenoides	148.0	0	tax0=Hyphochytrium catenoides:148.0;
scaffold3701_cov259	1977	0.4305	0	307.696004047	no-hit	0.0	None	tax0=no-hit:0.0;
scaffold7732_cov273	1977	0.4917	0	343.287809813	no-hit	0.0	None	tax0=no-hit:0.0;
scaffold18290_cov304	1977	0.439	0	696.091552858	Hyphochytrium catenoides	841.0	0	tax0=Hyphochytrium catenoides:841.0;
scaffold23664_cov890	1976	0.5147	0	851.981781377	Hyphochytrium catenoides	391.0	0	tax0=Hyphochytrium catenoides:391.0;
scaffold14581_cov525	1974	0.5502	0	807.377912867	no-hit	0.0	None	tax0=no-hit:0.0;
scaffold25555_cov437	1973	0.4739	0	1208.0993411	no-hit	0.0	None	tax0=no-hit:0.0;
scaffold51529_cov924	1972	0.5157	0	898.480223124	no-hit	0.0	None	tax0=no-hit:0.0;
scaffold19699_cov303	1969	0.4972	0	444.600812595	no-hit	0.0	None	tax0=no-hit:0.0;
scaffold2475_cov353	1969	0.4551	0	326.180294566	no-hit	0.0	None	tax0=no-hit:0.0;
scaffold8270_cov255	1968	0.5371	0	292.153963415	Hyphochytrium catenoides	2499.0	0	tax0=Hyphochytrium catenoides:2499.0;
scaffold880_cov687	1967	0.4713	0	2428.39298424	Hyphochytrium catenoides	175.8	0	tax0=Hyphochytrium catenoides:175.8;
scaffold8477_cov336	1967	0.5119	0	317.15658363	no-hit	0.0	None	tax0=no-hit:0.0;
scaffold11493_cov297	1966	0.4878	0	290.415055951	no-hit	0.0	None	tax0=no-hit:0.0;
scaffold14550_cov298	1964	0.4944	0	288.443991853	no-hit	0.0	None	tax0=no-hit:0.0;
scaffold43082_cov470	1963	0.4824	0	523.10188487	Hyphochytrium catenoides	1242.0	0	tax0=Hyphochytrium catenoides:1242.0;
scaffold24417_cov336	1961	0.5212	0	317.974502805	no-hit	0.0	None	tax0=no-hit:0.0;
scaffold13453_cov438	1960	0.4913	0	509.557653061	no-hit	0.0	None	tax0=no-hit:0.0;
scaffold6572_cov310	1960	0.4638	0	295.759183673	Hyphochytrium catenoides	113.0	0	tax0=Hyphochytrium catenoides:113.0;
scaffold31153_cov480	1958	0.5005	0	512.705311542	no-hit	0.0	None	tax0=no-hit:0.0;
scaffold16845_cov302	1956	0.4797	63	344.853671421	Hyphochytrium catenoides	335.0	0	tax0=Hyphochytrium catenoides:335.0;
scaffold32676_cov729	1954	0.5087	0	960.366939611	Hyphochytrium catenoides	1399.0	0	tax0=Hyphochytrium catenoides:1399.0;
scaffold8081_cov961	1951	0.5177	0	984.013839057	Hyphochytrium catenoides	1863.0	0	tax0=Hyphochytrium catenoides:1863.0;
scaffold9964_cov407	1951	0.4393	0	484.845207586	no-hit	0.0	None	tax0=no-hit:0.0;
scaffold11644_cov329	1948	0.4687	0	309.237679671	no-hit	0.0	None	tax0=no-hit:0.0;
scaffold2705_cov322	1947	0.4972	0	323.051361068	no-hit	0.0	None	tax0=no-hit:0.0;
scaffold21291_cov701	1946	0.5118	0	929.794450154	Hyphochytrium catenoides	1093.0	0	tax0=Hyphochytrium catenoides:1093.0;
scaffold15132_cov285	1946	0.4738	0	265.009249743	no-hit	0.0	None	tax0=no-hit:0.0;
scaffold9370_cov329	1945	0.5116	0	352.419537275	no-hit	0.0	None	tax0=no-hit:0.0;
scaffold4983_cov371	1943	0.5419	0	410.301595471	no-hit	0.0	None	tax0=no-hit:0.0;
scaffold7185_cov360	1943	0.5075	0	336.820380854	no-hit	0.0	None	tax0=no-hit:0.0;
scaffold5208_cov249	1939	0.4673	0	220.230531202	no-hit	0.0	None	tax0=no-hit:0.0;
scaffold13677_cov282	1937	0.5126	107	345.127322404	no-hit	0.0	None	tax0=no-hit:0.0;
scaffold8925_cov369	1934	0.4979	0	401.11737332	Hyphochytrium catenoides	1054.6	0	tax0=Hyphochytrium catenoides:1054.6;
scaffold14739_cov304	1932	0.4614	42	1192.9021164	no-hit	0.0	None	tax0=no-hit:0.0;
scaffold16256_cov721	1932	0.4762	0	684.276397516	no-hit	0.0	None	tax0=no-hit:0.0;
scaffold29795_cov288	1932	0.4803	0	309.67184265	no-hit	0.0	None	tax0=no-hit:0.0;
scaffold15637_cov344	1932	0.4643	0	334.377329193	no-hit	0.0	None	tax0=no-hit:0.0;
scaffold3732_cov440	1931	0.5101	0	707.273433454	Hyphochytrium catenoides	340.0	0	tax0=Hyphochytrium catenoides:340.0;
scaffold41922_cov312	1929	0.4806	0	285.523068948	no-hit	0.0	None	tax0=no-hit:0.0;
scaffold39782_cov454	1928	0.4912	0	458.440352697	no-hit	0.0	None	tax0=no-hit:0.0;
scaffold25255_cov433	1927	0.4821	0	2235.42086144	Hyphochytrium catenoides	1370.0	0	tax0=Hyphochytrium catenoides:1370.0;
scaffold19575_cov255	1923	0.4982	0	342.20800832	no-hit	0.0	None	tax0=no-hit:0.0;
scaffold4574_cov430	1922	0.4553	0	627.402185224	no-hit	0.0	None	tax0=no-hit:0.0;
scaffold7271_cov334	1920	0.4667	0	542.4328125	Hyphochytrium catenoides	347.0	0	tax0=Hyphochytrium catenoides:347.0;
scaffold2163_cov356	1918	0.5209	0	406.45464025	Hyphochytrium catenoides	315.0	0	tax0=Hyphochytrium catenoides:315.0;
scaffold5963_cov277	1918	0.512	49	282.800963082	Hyphochytrium catenoides	953.0	0	tax0=Hyphochytrium catenoides:953.0;
scaffold5996_cov274	1918	0.4958	0	323.632950991	no-hit	0.0	None	tax0=no-hit:0.0;
scaffold29224_cov281	1917	0.4749	45	263.782051282	no-hit	0.0	None	tax0=no-hit:0.0;
scaffold8627_cov327	1917	0.4825	0	664.602503912	Hyphochytrium catenoides	141.0	0	tax0=Hyphochytrium catenoides:141.0;
scaffold2974_cov666	1916	0.4515	0	733.31993737	no-hit	0.0	None	tax0=no-hit:0.0;
scaffold27948_cov281	1915	0.4773	0	290.935248042	Hyphochytrium catenoides	1690.0	0	tax0=Hyphochytrium catenoides:1690.0;
scaffold8497_cov371	1915	0.5149	0	388.216710183	no-hit	0.0	None	tax0=no-hit:0.0;
scaffold2601_cov279	1915	0.483	0	373.439686684	no-hit	0.0	None	tax0=no-hit:0.0;
scaffold5404_cov643	1912	0.5094	96	866.818281938	no-hit	0.0	None	tax0=no-hit:0.0;
scaffold7995_cov252	1911	0.4654	149	283.986946652	no-hit	0.0	None	tax0=no-hit:0.0;
scaffold3464_cov305	1911	0.5259	21	288.414814815	Hyphochytrium catenoides	361.0	0	tax0=Hyphochytrium catenoides:361.0;
scaffold17719_cov259	1907	0.5061	109	243.369855395	no-hit	0.0	None	tax0=no-hit:0.0;
scaffold35007_cov473	1905	0.5207	0	476.546456693	no-hit	0.0	None	tax0=no-hit:0.0;
scaffold16412_cov313	1904	0.4884	0	307.664915966	Hyphochytrium catenoides	1651.0	0	tax0=Hyphochytrium catenoides:1651.0;
scaffold13943_cov545	1903	0.4961	0	641.720441408	no-hit	0.0	None	tax0=no-hit:0.0;
scaffold41921_cov455	1901	0.5245	0	618.905312993	no-hit	0.0	None	tax0=no-hit:0.0;
scaffold39724_cov313	1900	0.5074	0	292.703684211	no-hit	0.0	None	tax0=no-hit:0.0;
scaffold23735_cov282	1899	0.4913	0	268.699315429	Hyphochytrium catenoides	410.0	0	tax0=Hyphochytrium catenoides:410.0;
scaffold4508_cov596	1896	0.4958	0	599.448839662	no-hit	0.0	None	tax0=no-hit:0.0;
scaffold12590_cov354	1894	0.4624	58	382.796840959	no-hit	0.0	None	tax0=no-hit:0.0;
scaffold5639_cov354	1894	0.4741	0	348.744456177	no-hit	0.0	None	tax0=no-hit:0.0;
scaffold4974_cov326	1893	0.4902	0	318.268885367	no-hit	0.0	None	tax0=no-hit:0.0;
scaffold14691_cov376	1892	0.4857	0	347.041754757	no-hit	0.0	None	tax0=no-hit:0.0;
scaffold17842_cov524	1891	0.4722	0	690.722897938	Hyphochytrium catenoides	318.0	0	tax0=Hyphochytrium catenoides:318.0;
scaffold9874_cov394	1891	0.4744	0	411.816499207	Hyphochytrium catenoides	506.0	0	tax0=Hyphochytrium catenoides:506.0;
scaffold8101_cov348	1888	0.4306	0	371.194915254	no-hit	0.0	None	tax0=no-hit:0.0;
scaffold8966_cov305	1888	0.5088	76	284.015452539	no-hit	0.0	None	tax0=no-hit:0.0;
scaffold3796_cov402	1887	0.4989	45	370.648208469	no-hit	0.0	None	tax0=no-hit:0.0;
scaffold3280_cov308	1886	0.4735	0	281.579003181	Arabidopsis thaliana	560.8	4	tax0=Arabidopsis thaliana:560.8|Medicago truncatula:172.2|Hyphochytrium catenoides:165.0|Triticum urartu:95.3|Lotus japonicus:95.3;
scaffold5896_cov307	1884	0.4735	0	310.365180467	Hyphochytrium catenoides	444.0	0	tax0=Hyphochytrium catenoides:444.0;
scaffold23578_cov273	1883	0.4477	65	1416.64356436	no-hit	0.0	None	tax0=no-hit:0.0;
scaffold27877_cov329	1882	0.4904	0	316.331030818	no-hit	0.0	None	tax0=no-hit:0.0;
scaffold2727_cov350	1881	0.5072	0	452.150451887	no-hit	0.0	None	tax0=no-hit:0.0;
scaffold36006_cov360	1881	0.4833	0	348.288144604	no-hit	0.0	None	tax0=no-hit:0.0;
scaffold31927_cov297	1879	0.4902	0	281.240021288	no-hit	0.0	None	tax0=no-hit:0.0;
scaffold22200_cov321	1878	0.5092	32	301.504875406	no-hit	0.0	None	tax0=no-hit:0.0;
scaffold3767_cov336	1875	0.4864	0	2111.15146667	no-hit	0.0	None	tax0=no-hit:0.0;
scaffold27937_cov342	1875	0.4592	0	323.2384	no-hit	0.0	None	tax0=no-hit:0.0;
scaffold6668_cov297	1875	0.4695	107	334.308257919	Hyphochytrium catenoides	453.0	0	tax0=Hyphochytrium catenoides:453.0;
scaffold22111_cov283	1874	0.5037	0	276.510672359	no-hit	0.0	None	tax0=no-hit:0.0;
scaffold3620_cov262	1873	0.5129	95	424.002812148	no-hit	0.0	None	tax0=no-hit:0.0;
scaffold9362_cov447	1873	0.4736	0	589.014415376	no-hit	0.0	None	tax0=no-hit:0.0;
scaffold20018_cov297	1873	0.4891	0	295.471436199	no-hit	0.0	None	tax0=no-hit:0.0;
scaffold29046_cov799	1872	0.5134	0	801.50267094	no-hit	0.0	None	tax0=no-hit:0.0;
scaffold8697_cov382	1871	0.5147	0	414.953500802	no-hit	0.0	None	tax0=no-hit:0.0;
scaffold1972_cov406	1870	0.5064	0	915.548128342	no-hit	0.0	None	tax0=no-hit:0.0;
scaffold19950_cov236	1868	0.4834	0	228.407922912	no-hit	0.0	None	tax0=no-hit:0.0;
scaffold12623_cov280	1867	0.4617	0	324.342260311	no-hit	0.0	None	tax0=no-hit:0.0;
scaffold7616_cov313	1864	0.4811	41	292.327482172	no-hit	0.0	None	tax0=no-hit:0.0;
scaffold41639_cov728	1864	0.4877	0	718.755901288	Hyphochytrium catenoides	1241.5	0	tax0=Hyphochytrium catenoides:1241.5;
scaffold45655_cov673	1862	0.4903	0	634.654672395	no-hit	0.0	None	tax0=no-hit:0.0;
scaffold50179_cov658	1861	0.4997	0	636.426652337	no-hit	0.0	None	tax0=no-hit:0.0;
scaffold39794_cov266	1860	0.5011	0	238.597311828	no-hit	0.0	None	tax0=no-hit:0.0;
scaffold18833_cov281	1860	0.4566	38	289.867178924	no-hit	0.0	None	tax0=no-hit:0.0;
scaffold18692_cov939	1859	0.4809	0	926.032275417	no-hit	0.0	None	tax0=no-hit:0.0;
scaffold10502_cov245	1858	0.4663	50	234.698561947	no-hit	0.0	None	tax0=no-hit:0.0;
scaffold28765_cov343	1856	0.5119	0	809.019396552	Hyphochytrium catenoides	523.0	0	tax0=Hyphochytrium catenoides:523.0;
scaffold8394_cov620	1855	0.4814	0	694.314824798	no-hit	0.0	None	tax0=no-hit:0.0;
scaffold3884_cov329	1855	0.5017	51	308.934035477	no-hit	0.0	None	tax0=no-hit:0.0;
scaffold2337_cov254	1854	0.5804	0	250.016720604	Hyphochytrium catenoides	5793.0	0	tax0=Hyphochytrium catenoides:5793.0;
scaffold976_cov347	1852	0.4946	0	750.207343413	no-hit	0.0	None	tax0=no-hit:0.0;
scaffold10053_cov360	1852	0.4989	0	4143.54103672	Hyphochytrium catenoides	550.0	0	tax0=Hyphochytrium catenoides:550.0;
scaffold49463_cov767	1851	0.4922	0	705.416531605	no-hit	0.0	None	tax0=no-hit:0.0;
scaffold696_cov277	1851	0.5339	126	262.670144928	no-hit	0.0	None	tax0=no-hit:0.0;
scaffold19164_cov291	1851	0.4598	0	272.313344138	no-hit	0.0	None	tax0=no-hit:0.0;
scaffold19895_cov365	1849	0.5068	0	2399.08761493	no-hit	0.0	None	tax0=no-hit:0.0;
scaffold31988_cov313	1849	0.4884	0	312.698756084	no-hit	0.0	None	tax0=no-hit:0.0;
scaffold4306_cov308	1846	0.487	0	317.859696641	no-hit	0.0	None	tax0=no-hit:0.0;
scaffold12438_cov315	1846	0.5076	0	310.35915493	no-hit	0.0	None	tax0=no-hit:0.0;
scaffold11344_cov257	1846	0.474	0	273.68255688	no-hit	0.0	None	tax0=no-hit:0.0;
scaffold27917_cov292	1845	0.51	0	274.010840108	no-hit	0.0	None	tax0=no-hit:0.0;
scaffold9773_cov282	1845	0.484	0	263.814092141	no-hit	0.0	None	tax0=no-hit:0.0;
scaffold18216_cov295	1843	0.4927	0	283.257189365	Hyphochytrium catenoides	224.0	0	tax0=Hyphochytrium catenoides:224.0;
scaffold15632_cov262	1842	0.4902	10	269.751091703	no-hit	0.0	None	tax0=no-hit:0.0;
scaffold51671_cov705	1840	0.5049	0	688.986956522	no-hit	0.0	None	tax0=no-hit:0.0;
scaffold34802_cov297	1840	0.462	0	275.414130435	no-hit	0.0	None	tax0=no-hit:0.0;
